RHEA_ID	DIRECTION	MASTER_ID	ID
71159	UN	71159	R-HSA-352182.3
71163	UN	71163	R-HSA-352174.2
71163	UN	71163	R-HSA-352182.3
71167	UN	71167	R-HSA-352182.3
71199	UN	71199	R-HSA-375768.2
71199	UN	71199	R-HSA-375770.2
71199	UN	71199	R-HSA-375776.2
71199	UN	71199	R-HSA-375790.2
71199	UN	71199	R-HSA-8959781.2
71203	UN	71203	R-HSA-8959781.2
71207	UN	71207	R-HSA-209910.2
71255	UN	71255	R-HSA-427656.4
71259	UN	71259	R-HSA-427605.2
71259	UN	71259	R-HSA-427645.2
71383	UN	71383	R-HSA-352059.2
71383	UN	71383	R-HSA-352108.2
71383	UN	71383	R-HSA-352119.2
71395	UN	71395	R-HSA-428990.5
71515	UN	71515	R-HSA-109527.2
71515	UN	71515	R-HSA-109529.2
71519	UN	71519	R-HSA-109527.2
71519	UN	71519	R-HSA-109529.2
71519	UN	71519	R-HSA-109534.3
71519	UN	71519	R-HSA-109536.3
71519	UN	71519	R-HSA-727749.2
71519	UN	71519	R-HSA-727767.2
71523	UN	71523	R-HSA-109527.2
71523	UN	71523	R-HSA-109529.2
71523	UN	71523	R-HSA-727749.2
71523	UN	71523	R-HSA-727767.2
71527	UN	71527	R-HSA-109527.2
71527	UN	71527	R-HSA-109529.2
71531	UN	71531	R-HSA-109527.2
71531	UN	71531	R-HSA-109529.2
71587	UN	71587	R-HSA-198440.6
71587	UN	71587	R-HSA-376851.6
71607	UN	71607	R-HSA-372843.5
71615	UN	71615	R-HSA-1614546.3
71703	UN	71703	R-HSA-192315.2
71703	UN	71703	R-HSA-194079.3
71703	UN	71703	R-HSA-194083.4
71703	UN	71703	R-HSA-194130.4
71703	UN	71703	R-HSA-9733964.2
71739	UN	71739	R-HSA-372480.3
71775	UN	71775	R-HSA-433698.4
71775	UN	71775	R-HSA-9645220.4
71799	UN	71799	R-HSA-418365.3
71799	UN	71799	R-HSA-427910.4
71851	UN	71851	R-HSA-192315.2
71851	UN	71851	R-HSA-194079.3
71851	UN	71851	R-HSA-194083.4
71851	UN	71851	R-HSA-194130.4
71851	UN	71851	R-HSA-9733964.2
71855	UN	71855	R-HSA-192315.2
71855	UN	71855	R-HSA-194130.4
71855	UN	71855	R-HSA-9733964.2
71859	UN	71859	R-HSA-192315.2
71859	UN	71859	R-HSA-194130.4
71859	UN	71859	R-HSA-9733964.2
71919	UN	71919	R-HSA-433101.2
72003	UN	72003	R-HSA-561253.2
72091	UN	72091	R-HSA-165026.4
72091	UN	72091	R-HSA-549297.3
72199	UN	72199	R-HSA-8949687.3
72219	UN	72219	R-HSA-425483.3
72219	UN	72219	R-HSA-8878664.4
72256	LR	72255	R-HSA-379387.7
72256	LR	72255	R-HSA-8955010.3
72363	UN	72363	R-HSA-1237038.2
72363	UN	72363	R-HSA-1247665.3
72363	UN	72363	R-HSA-425482.2
72363	UN	72363	R-HSA-427666.2
72395	UN	72395	R-HSA-426086.2
72399	UN	72399	R-HSA-561059.2
72427	UN	72427	R-HSA-426155.2
72483	UN	72483	R-HSA-75849.5
72543	UN	72543	R-HSA-561059.2
72683	UN	72683	R-HSA-193399.2
72683	UN	72683	R-HSA-194130.4
72683	UN	72683	R-HSA-9733964.2
72687	UN	72687	R-HSA-2404139.2
72695	UN	72695	R-HSA-741450.2
72695	UN	72695	R-HSA-744231.3
72727	UN	72727	R-HSA-9912889.1
72731	UN	72731	R-HSA-9792608.2
72791	UN	72791	R-HSA-9661446.3
72795	UN	72795	R-HSA-9661446.3
72807	UN	72807	R-HSA-352191.3
72807	UN	72807	R-HSA-352232.4
72807	UN	72807	R-HSA-8932851.2
72807	UN	72807	R-HSA-8959781.2
72839	UN	72839	R-HSA-9837333.1
72907	UN	72907	R-HSA-429567.2
72987	UN	72987	R-HSA-429663.3
73011	UN	73011	R-HSA-352103.2
73011	UN	73011	R-HSA-352107.2
73011	UN	73011	R-HSA-352191.3
73011	UN	73011	R-HSA-352232.4
73011	UN	73011	R-HSA-9672770.5
73063	UN	73063	R-HSA-435171.2
73371	UN	73371	R-HSA-199206.4
73375	UN	73375	R-HSA-199219.3
73419	UN	73419	R-HSA-212614.3
73419	UN	73419	R-HSA-212651.4
73419	UN	73419	R-HSA-352191.3
73423	UN	73423	R-HSA-352191.3
73703	UN	73703	R-HSA-174368.2
73811	UN	73811	R-HSA-8870354.3
73863	UN	73863	R-HSA-351596.2
73863	UN	73863	R-HSA-372542.3
73863	UN	73863	R-HSA-444160.2
73863	UN	73863	R-HSA-727740.2
73863	UN	73863	R-HSA-727768.2
73867	UN	73867	R-HSA-380586.4
73867	UN	73867	R-HSA-444160.2
73867	UN	73867	R-HSA-727740.2
73867	UN	73867	R-HSA-727768.2
73871	UN	73871	R-HSA-351604.2
73871	UN	73871	R-HSA-374896.2
73871	UN	73871	R-HSA-374919.4
73871	UN	73871	R-HSA-444160.2
73871	UN	73871	R-HSA-727740.2
73871	UN	73871	R-HSA-727768.2
73875	UN	73875	R-HSA-444160.2
73875	UN	73875	R-HSA-727740.2
73875	UN	73875	R-HSA-727768.2
73879	UN	73879	R-HSA-444160.2
73887	UN	73887	R-HSA-426130.2
74375	UN	74375	R-HSA-3779381.3
74375	UN	74375	R-HSA-6789077.2
74819	UN	74819	R-HSA-1247915.2
74819	UN	74819	R-HSA-1500817.2
74891	UN	74891	R-HSA-1237042.4
74891	UN	74891	R-HSA-1237069.4
74891	UN	74891	R-HSA-1247645.3
74891	UN	74891	R-HSA-1247649.3
74895	UN	74895	R-HSA-1222662.2
74895	UN	74895	R-HSA-1222686.3
75039	UN	75039	R-HSA-727759.2
75043	UN	75043	R-HSA-379432.2
75051	UN	75051	R-HSA-194130.4
75051	UN	75051	R-HSA-9733964.2
75343	UN	75343	R-HSA-109527.2
75343	UN	75343	R-HSA-109529.2
75343	UN	75343	R-HSA-109534.3
75343	UN	75343	R-HSA-109536.3
75343	UN	75343	R-HSA-727740.2
75343	UN	75343	R-HSA-727749.2
75343	UN	75343	R-HSA-727767.2
75343	UN	75343	R-HSA-727768.2
75363	UN	75363	R-HSA-109527.2
75363	UN	75363	R-HSA-109529.2
75363	UN	75363	R-HSA-109534.3
75363	UN	75363	R-HSA-109536.3
75363	UN	75363	R-HSA-727749.2
75363	UN	75363	R-HSA-727767.2
75367	UN	75367	R-HSA-109527.2
75367	UN	75367	R-HSA-109529.2
75367	UN	75367	R-HSA-109534.3
75367	UN	75367	R-HSA-109536.3
75367	UN	75367	R-HSA-727749.2
75367	UN	75367	R-HSA-727767.2
75371	UN	75371	R-HSA-109527.2
75371	UN	75371	R-HSA-109529.2
75371	UN	75371	R-HSA-109534.3
75371	UN	75371	R-HSA-109536.3
75371	UN	75371	R-HSA-727749.2
75371	UN	75371	R-HSA-727767.2
75375	UN	75375	R-HSA-109527.2
75375	UN	75375	R-HSA-109529.2
75375	UN	75375	R-HSA-109534.3
75375	UN	75375	R-HSA-109536.3
75375	UN	75375	R-HSA-727749.2
75375	UN	75375	R-HSA-727767.2
75383	UN	75383	R-HSA-432034.4
75383	UN	75383	R-HSA-432036.5
75443	UN	75443	R-HSA-917892.4
75443	UN	75443	R-HSA-9661408.3
75471	UN	75471	R-HSA-8875838.2
75479	UN	75479	R-HSA-8855062.3
75516	LR	75515	R-HSA-9753944.2
75687	UN	75687	R-HSA-9717392.2
75687	UN	75687	R-HSA-9855161.1
75687	UN	75687	R-HSA-9857649.1
75687	UN	75687	R-HSA-9905999.1
75791	UN	75791	R-HSA-429749.3
75791	UN	75791	R-HSA-8876312.2
75795	UN	75795	R-HSA-429749.3
75795	UN	75795	R-HSA-8876312.2
75799	UN	75799	R-HSA-429749.3
75799	UN	75799	R-HSA-8876312.2
75803	UN	75803	R-HSA-429749.3
75807	UN	75807	R-HSA-429749.3
75843	UN	75843	R-HSA-549241.3
76159	UN	76159	R-HSA-432034.4
76159	UN	76159	R-HSA-432036.5
76271	UN	76271	R-HSA-6797962.3
76628	LR	76627	R-HSA-70893.5
76639	UN	76639	R-HSA-109527.2
76639	UN	76639	R-HSA-109529.2
76692	LR	76691	R-HSA-2161959.4
76696	LR	76695	R-HSA-2161791.4
76716	LR	76715	R-HSA-9020273.3
77144	LR	77143	R-HSA-1855163.3
77156	LR	77155	R-HSA-1855200.3
77156	LR	77155	R-HSA-1855205.3
77172	LR	77171	R-HSA-3076905.2
77172	LR	77171	R-HSA-4167509.2
77259	UN	77259	R-HSA-9845055.1
78455	UN	78455	R-HSA-1606583.3
78455	UN	78455	R-HSA-428205.5
78455	UN	78455	R-HSA-428231.4
78456	LR	78455	R-HSA-1606602.3
78632	LR	78631	R-HSA-390256.3
78637	RL	78635	R-HSA-390251.5
78637	RL	78635	R-HSA-6809264.3
78641	RL	78639	R-HSA-390250.4
79696	LR	79695	R-HSA-71249.7
80836	LR	80835	R-HSA-4084976.3
80840	LR	80839	R-HSA-4084989.3
80844	LR	80843	R-HSA-4084982.3
81275	UN	81275	R-HSA-2162195.5
81452	LR	81451	R-HSA-429786.4
81452	LR	81451	R-HSA-429798.4
81667	UN	81667	R-HSA-8867876.3
83872	LR	83871	R-HSA-6784959.2
